PERCENTAGE OF VISITS FOR INFLUENZA-LIKE-ILLNESS REPORTED BY SENTINEL PROVIDERS
REGION TYPE,REGION,YEAR,WEEK,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
States,Utah,2018,49,X,2.45367,X,X,X,X,X,X,474,54,19318
States,Vermont,2018,49,X,1.29148,X,X,X,X,X,X,65,15,5033
States,Virginia,2018,49,X,2.60454,X,X,X,X,X,X,2071,118,79515
States,Washington,2018,49,X,0.608632,X,X,X,X,X,X,33,28,5422
States,West Virginia,2018,49,X,1.02581,X,X,X,X,X,X,155,49,15110
States,Wisconsin,2018,49,X,1.47003,X,X,X,X,X,X,311,41,21156
States,Wyoming,2018,49,X,1.22087,X,X,X,X,X,X,44,19,3604
States,Puerto Rico,2018,49,X,10.5825,X,X,X,X,X,X,218,4,2060
States,Virgin Islands,2018,49,X,0.397772,X,X,X,X,X,X,5,4,1257
States,New York City,2018,49,X,2.79124,X,X,X,X,X,X,2827,76,101281
States,Alabama,2018,50,X,3.66897,X,X,X,X,X,X,1420,84,38703
States,Alaska,2018,50,X,2.76118,X,X,X,X,X,X,134,18,4853
States,Arizona,2018,50,X,3.27903,X,X,X,X,X,X,622,47,18969
States,Arkansas,2018,50,X,2.96112,X,X,X,X,X,X,131,14,4424
States,California,2018,50,X,2.90103,X,X,X,X,X,X,1356,115,46742
States,Colorado,2018,50,X,5.00071,X,X,X,X,X,X,2122,73,42434
States,Connecticut,2018,50,X,3.38048,X,X,X,X,X,X,196,23,5798
States,Delaware,2018,50,X,0.655881,X,X,X,X,X,X,15,10,2287
States,District of Columbia,2018,50,X,2.84912,X,X,X,X,X,X,426,5,14952
States,Florida,2018,50,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2018,50,X,5.30797,X,X,X,X,X,X,4258,97,80219
States,Hawaii,2018,50,X,1.46404,X,X,X,X,X,X,23,18,1571
States,Idaho,2018,50,X,0.456323,X,X,X,X,X,X,7,6,1534
States,Illinois,2018,50,X,1.69029,X,X,X,X,X,X,854,105,50524
States,Indiana,2018,50,X,2.26178,X,X,X,X,X,X,108,24,4775
States,Iowa,2018,50,X,0.634312,X,X,X,X,X,X,43,22,6779
States,Kansas,2018,50,X,1.92336,X,X,X,X,X,X,257,37,13362
States,Kentucky,2018,50,X,3.08051,X,X,X,X,X,X,383,43,12433
States,Louisiana,2018,50,X,3.95481,X,X,X,X,X,X,1978,97,50015
States,Maine,2018,50,X,0.998513,X,X,X,X,X,X,141,55,14121
States,Maryland,2018,50,X,1.53295,X,X,X,X,X,X,107,25,6980
States,Massachusetts,2018,50,X,1.68937,X,X,X,X,X,X,867,59,51321
States,Michigan,2018,50,X,1.61228,X,X,X,X,X,X,420,88,26050
States,Minnesota,2018,50,X,2.67372,X,X,X,X,X,X,192,24,7181
States,Mississippi,2018,50,X,3.40722,X,X,X,X,X,X,581,48,17052
States,Missouri,2018,50,X,2.36467,X,X,X,X,X,X,83,17,3510
States,Montana,2018,50,X,0.892857,X,X,X,X,X,X,79,35,8848
States,Nebraska,2018,50,X,3.27928,X,X,X,X,X,X,273,47,8325
States,Nevada,2018,50,X,1.4614,X,X,X,X,X,X,227,33,15533
States,New Hampshire,2018,50,X,0.252799,X,X,X,X,X,X,7,14,2769
States,New Jersey,2018,50,X,4.11366,X,X,X,X,X,X,1371,45,33328
States,New Mexico,2018,50,X,2.32249,X,X,X,X,X,X,489,46,21055
States,New York,2018,50,X,1.95702,X,X,X,X,X,X,1172,133,59887
States,North Carolina,2018,50,X,1.95781,X,X,X,X,X,X,1779,155,90867
States,North Dakota,2018,50,X,1.24834,X,X,X,X,X,X,47,13,3765
States,Ohio,2018,50,X,1.17031,X,X,X,X,X,X,199,43,17004
States,Oklahoma,2018,50,X,3.13997,X,X,X,X,X,X,249,22,7930
States,Oregon,2018,50,X,1.56232,X,X,X,X,X,X,533,76,34116
States,Pennsylvania,2018,50,X,1.89283,X,X,X,X,X,X,958,135,50612
States,Rhode Island,2018,50,X,0.846781,X,X,X,X,X,X,53,23,6259
States,South Carolina,2018,50,X,3.27488,X,X,X,X,X,X,508,25,15512
States,South Dakota,2018,50,X,0.596073,X,X,X,X,X,X,85,31,14260
States,Tennessee,2018,50,X,2.03038,X,X,X,X,X,X,135,50,6649
States,Texas,2018,50,X,4.13873,X,X,X,X,X,X,1148,110,27738
States,Utah,2018,50,X,2.47489,X,X,X,X,X,X,446,54,18021
States,Vermont,2018,50,X,2.08899,X,X,X,X,X,X,100,14,4787
States,Virginia,2018,50,X,2.94933,X,X,X,X,X,X,2233,118,75712
States,Washington,2018,50,X,0.739939,X,X,X,X,X,X,41,29,5541
States,West Virginia,2018,50,X,1.6272,X,X,X,X,X,X,213,45,13090
States,Wisconsin,2018,50,X,1.64951,X,X,X,X,X,X,343,41,20794
States,Wyoming,2018,50,X,1.7146,X,X,X,X,X,X,62,19,3616
States,Puerto Rico,2018,50,X,9.94789,X,X,X,X,X,X,210,5,2111
States,Virgin Islands,2018,50,X,0.968523,X,X,X,X,X,X,8,3,826
States,New York City,2018,50,X,3.14364,X,X,X,X,X,X,3193,73,101570
States,Alabama,2018,51,X,4.11336,X,X,X,X,X,X,1585,83,38533
States,Alaska,2018,51,X,2.95333,X,X,X,X,X,X,143,18,4842
States,Arizona,2018,51,X,3.26158,X,X,X,X,X,X,547,46,16771
States,Arkansas,2018,51,X,3.22406,X,X,X,X,X,X,119,13,3691
States,California,2018,51,X,3.15841,X,X,X,X,X,X,1288,107,40780
States,Colorado,2018,51,X,5.98352,X,X,X,X,X,X,2571,74,42968
States,Connecticut,2018,51,X,4.17384,X,X,X,X,X,X,194,22,4648
States,Delaware,2018,51,X,1.24648,X,X,X,X,X,X,31,10,2487
States,District of Columbia,2018,51,X,2.88832,X,X,X,X,X,X,442,6,15303
States,Florida,2018,51,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2018,51,X,6.59909,X,X,X,X,X,X,5436,96,82375
States,Hawaii,2018,51,X,1.60858,X,X,X,X,X,X,24,18,1492
States,Idaho,2018,51,X,0.638978,X,X,X,X,X,X,10,8,1565
States,Illinois,2018,51,X,2.09465,X,X,X,X,X,X,987,100,47120
States,Indiana,2018,51,X,3.8496,X,X,X,X,X,X,129,24,3351
States,Iowa,2018,51,X,0.746405,X,X,X,X,X,X,41,20,5493
States,Kansas,2018,51,X,1.83548,X,X,X,X,X,X,245,37,13348
States,Kentucky,2018,51,X,3.56923,X,X,X,X,X,X,405,40,11347
States,Louisiana,2018,51,X,4.18465,X,X,X,X,X,X,2084,95,49801
States,Maine,2018,51,X,1.17233,X,X,X,X,X,X,160,55,13648
States,Maryland,2018,51,X,2.40568,X,X,X,X,X,X,183,27,7607
States,Massachusetts,2018,51,X,2.26225,X,X,X,X,X,X,1089,56,48138
States,Michigan,2018,51,X,2.44056,X,X,X,X,X,X,388,82,15898
States,Minnesota,2018,51,X,2.58014,X,X,X,X,X,X,165,22,6395
States,Mississippi,2018,51,X,4.566,X,X,X,X,X,X,687,48,15046
States,Missouri,2018,51,X,2.54697,X,X,X,X,X,X,61,17,2395
States,Montana,2018,51,X,0.963463,X,X,X,X,X,X,77,34,7992
States,Nebraska,2018,51,X,5.35202,X,X,X,X,X,X,485,47,9062
States,Nevada,2018,51,X,2.71733,X,X,X,X,X,X,256,28,9421
States,New Hampshire,2018,51,X,0.717313,X,X,X,X,X,X,22,16,3067
States,New Jersey,2018,51,X,4.79964,X,X,X,X,X,X,1617,44,33690
States,New Mexico,2018,51,X,4.28645,X,X,X,X,X,X,911,47,21253
States,New York,2018,51,X,2.42423,X,X,X,X,X,X,1427,133,58864
States,North Carolina,2018,51,X,1.99279,X,X,X,X,X,X,1928,152,96749
States,North Dakota,2018,51,X,0.884481,X,X,X,X,X,X,33,12,3731
States,Ohio,2018,51,X,1.30625,X,X,X,X,X,X,200,42,15311
States,Oklahoma,2018,51,X,4.08163,X,X,X,X,X,X,304,22,7448
States,Oregon,2018,51,X,1.591,X,X,X,X,X,X,547,75,34381
States,Pennsylvania,2018,51,X,2.14732,X,X,X,X,X,X,1092,132,50854
States,Rhode Island,2018,51,X,1.11753,X,X,X,X,X,X,58,22,5190
States,South Carolina,2018,51,X,4.12062,X,X,X,X,X,X,619,24,15022
States,South Dakota,2018,51,X,0.646595,X,X,X,X,X,X,96,32,14847
States,Tennessee,2018,51,X,2.1763,X,X,X,X,X,X,139,48,6387
States,Texas,2018,51,X,4.95303,X,X,X,X,X,X,1255,102,25338
States,Utah,2018,51,X,3.35942,X,X,X,X,X,X,717,54,21343
States,Vermont,2018,51,X,1.85324,X,X,X,X,X,X,99,16,5342
States,Virginia,2018,51,X,3.11585,X,X,X,X,X,X,2543,117,81615
States,Washington,2018,51,X,0.928793,X,X,X,X,X,X,39,29,4199
States,West Virginia,2018,51,X,1.65047,X,X,X,X,X,X,231,47,13996
States,Wisconsin,2018,51,X,1.836,X,X,X,X,X,X,371,41,20207
States,Wyoming,2018,51,X,1.21425,X,X,X,X,X,X,45,19,3706
States,Puerto Rico,2018,51,X,12.3578,X,X,X,X,X,X,239,4,1934
States,Virgin Islands,2018,51,X,0.632911,X,X,X,X,X,X,6,4,948
States,New York City,2018,51,X,3.66378,X,X,X,X,X,X,3623,72,98887
States,Alabama,2018,52,X,5.18938,X,X,X,X,X,X,1977,83,38097
States,Alaska,2018,52,X,2.90184,X,X,X,X,X,X,128,18,4411
States,Arizona,2018,52,X,4.24465,X,X,X,X,X,X,567,46,13358
States,Arkansas,2018,52,X,4.37528,X,X,X,X,X,X,97,13,2217
States,California,2018,52,X,3.35655,X,X,X,X,X,X,935,105,27856
States,Colorado,2018,52,X,7.42512,X,X,X,X,X,X,2608,72,35124
States,Connecticut,2018,52,X,4.66683,X,X,X,X,X,X,187,21,4007
States,Delaware,2018,52,X,0.805802,X,X,X,X,X,X,10,10,1241
States,District of Columbia,2018,52,X,2.884,X,X,X,X,X,X,270,6,9362
States,Florida,2018,52,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2018,52,X,7.30976,X,X,X,X,X,X,5994,98,82000
States,Hawaii,2018,52,X,2.07182,X,X,X,X,X,X,15,15,724
States,Idaho,2018,52,X,2.23285,X,X,X,X,X,X,14,7,627
States,Illinois,2018,52,X,3.33358,X,X,X,X,X,X,1339,100,40167
States,Indiana,2018,52,X,5.62466,X,X,X,X,X,X,104,25,1849
States,Iowa,2018,52,X,1.94316,X,X,X,X,X,X,67,21,3448
States,Kansas,2018,52,X,3.31024,X,X,X,X,X,X,411,37,12416
States,Kentucky,2018,52,X,4.58835,X,X,X,X,X,X,457,35,9960
States,Louisiana,2018,52,X,5.25551,X,X,X,X,X,X,2678,93,50956
States,Maine,2018,52,X,1.55722,X,X,X,X,X,X,198,55,12715
States,Maryland,2018,52,X,2.8532,X,X,X,X,X,X,124,25,4346
States,Massachusetts,2018,52,X,3.31652,X,X,X,X,X,X,1361,58,41037
States,Michigan,2018,52,X,2.35068,X,X,X,X,X,X,342,83,14549
States,Minnesota,2018,52,X,3.40117,X,X,X,X,X,X,122,20,3587
States,Mississippi,2018,52,X,5.04239,X,X,X,X,X,X,791,48,15687
States,Missouri,2018,52,X,4.70588,X,X,X,X,X,X,72,17,1530
States,Montana,2018,52,X,2.05864,X,X,X,X,X,X,165,34,8015
States,Nebraska,2018,52,X,8.70194,X,X,X,X,X,X,722,47,8297
States,Nevada,2018,52,X,3.36625,X,X,X,X,X,X,300,29,8912
States,New Hampshire,2018,52,X,1.78571,X,X,X,X,X,X,20,15,1120
States,New Jersey,2018,52,X,6.4099,X,X,X,X,X,X,2072,44,32325
States,New Mexico,2018,52,X,6.48377,X,X,X,X,X,X,1314,48,20266
States,New York,2018,52,X,3.02311,X,X,X,X,X,X,1757,134,58119
States,North Carolina,2018,52,X,2.78617,X,X,X,X,X,X,2573,155,92349
States,North Dakota,2018,52,X,2.69107,X,X,X,X,X,X,50,12,1858
States,Ohio,2018,52,X,2.18115,X,X,X,X,X,X,236,46,10820
States,Oklahoma,2018,52,X,5.4195,X,X,X,X,X,X,374,22,6901
States,Oregon,2018,52,X,1.75539,X,X,X,X,X,X,581,77,33098
States,Pennsylvania,2018,52,X,3.0173,X,X,X,X,X,X,1442,134,47791
States,Rhode Island,2018,52,X,2.49922,X,X,X,X,X,X,80,22,3201
States,South Carolina,2018,52,X,5.48039,X,X,X,X,X,X,802,24,14634
States,South Dakota,2018,52,X,1.48418,X,X,X,X,X,X,122,14,8220
States,Tennessee,2018,52,X,3.66719,X,X,X,X,X,X,186,51,5072
States,Texas,2018,52,X,6.40128,X,X,X,X,X,X,1317,102,20574
States,Utah,2018,52,X,5.01597,X,X,X,X,X,X,864,54,17225
States,Vermont,2018,52,X,3.19773,X,X,X,X,X,X,158,16,4941
States,Virginia,2018,52,X,3.63349,X,X,X,X,X,X,2739,122,75382
States,Washington,2018,52,X,1.31694,X,X,X,X,X,X,45,29,3417
States,West Virginia,2018,52,X,2.03233,X,X,X,X,X,X,127,47,6249
States,Wisconsin,2018,52,X,1.90082,X,X,X,X,X,X,335,40,17624
States,Wyoming,2018,52,X,2.74953,X,X,X,X,X,X,73,20,2655
States,Puerto Rico,2018,52,X,8.95742,X,X,X,X,X,X,183,4,2043
States,Virgin Islands,2018,52,X,1.9263,X,X,X,X,X,X,23,5,1194
States,New York City,2018,52,X,4.38255,X,X,X,X,X,X,4138,66,94420
States,Alabama,2019,1,X,4.25721,X,X,X,X,X,X,1724,83,40496
States,Alaska,2019,1,X,3.07589,X,X,X,X,X,X,137,17,4454
States,Arizona,2019,1,X,3.96648,X,X,X,X,X,X,587,46,14799
States,Arkansas,2019,1,X,2.99897,X,X,X,X,X,X,87,13,2901
States,California,2019,1,X,3.3413,X,X,X,X,X,X,1021,113,30557
States,Colorado,2019,1,X,5.99033,X,X,X,X,X,X,2268,72,37861
States,Connecticut,2019,1,X,5.00192,X,X,X,X,X,X,261,23,5218
States,Delaware,2019,1,X,0.745841,X,X,X,X,X,X,13,10,1743
States,District of Columbia,2019,1,X,2.59032,X,X,X,X,X,X,304,6,11736
States,Florida,2019,1,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2019,1,X,5.52784,X,X,X,X,X,X,4532,98,81985
States,Hawaii,2019,1,X,2.91174,X,X,X,X,X,X,32,17,1099
States,Idaho,2019,1,X,1.28894,X,X,X,X,X,X,12,6,931
States,Illinois,2019,1,X,2.92991,X,X,X,X,X,X,1262,101,43073
States,Indiana,2019,1,X,3.82813,X,X,X,X,X,X,98,24,2560
States,Iowa,2019,1,X,1.43723,X,X,X,X,X,X,64,21,4453
States,Kansas,2019,1,X,2.89403,X,X,X,X,X,X,399,37,13787
States,Kentucky,2019,1,X,4.09575,X,X,X,X,X,X,515,43,12574
States,Louisiana,2019,1,X,4.62762,X,X,X,X,X,X,2409,96,52057
States,Maine,2019,1,X,1.72841,X,X,X,X,X,X,251,54,14522
States,Maryland,2019,1,X,3.39969,X,X,X,X,X,X,222,25,6530
States,Massachusetts,2019,1,X,3.20163,X,X,X,X,X,X,1461,58,45633
States,Michigan,2019,1,X,1.88872,X,X,X,X,X,X,425,87,22502
States,Minnesota,2019,1,X,3.27022,X,X,X,X,X,X,133,21,4067
States,Mississippi,2019,1,X,4.07899,X,X,X,X,X,X,661,48,16205
States,Missouri,2019,1,X,2.90607,X,X,X,X,X,X,56,17,1927
States,Montana,2019,1,X,1.64133,X,X,X,X,X,X,122,35,7433
States,Nebraska,2019,1,X,7.64405,X,X,X,X,X,X,658,47,8608
States,Nevada,2019,1,X,2.53674,X,X,X,X,X,X,233,29,9185
States,New Hampshire,2019,1,X,0.812568,X,X,X,X,X,X,15,16,1846
States,New Jersey,2019,1,X,5.7853,X,X,X,X,X,X,1953,43,33758
States,New Mexico,2019,1,X,5.23756,X,X,X,X,X,X,1109,48,21174
States,New York,2019,1,X,2.7959,X,X,X,X,X,X,1727,135,61769
States,North Carolina,2019,1,X,2.69629,X,X,X,X,X,X,2774,156,102882
States,North Dakota,2019,1,X,0.70062,X,X,X,X,X,X,26,13,3711
States,Ohio,2019,1,X,1.2953,X,X,X,X,X,X,188,47,14514
States,Oklahoma,2019,1,X,5.13582,X,X,X,X,X,X,346,23,6737
States,Oregon,2019,1,X,2.1389,X,X,X,X,X,X,749,77,35018
States,Pennsylvania,2019,1,X,2.85305,X,X,X,X,X,X,1474,134,51664
States,Rhode Island,2019,1,X,2.06847,X,X,X,X,X,X,87,23,4206
States,South Carolina,2019,1,X,4.74347,X,X,X,X,X,X,723,26,15242
States,South Dakota,2019,1,X,1.67304,X,X,X,X,X,X,162,14,9683
States,Tennessee,2019,1,X,3.4375,X,X,X,X,X,X,187,51,5440
States,Texas,2019,1,X,5.11093,X,X,X,X,X,X,1244,111,24340
States,Utah,2019,1,X,4.63265,X,X,X,X,X,X,908,54,19600
States,Vermont,2019,1,X,2.61241,X,X,X,X,X,X,165,18,6316
States,Virginia,2019,1,X,3.64213,X,X,X,X,X,X,3264,123,89618
States,Washington,2019,1,X,1.38619,X,X,X,X,X,X,57,29,4112
States,West Virginia,2019,1,X,2.00096,X,X,X,X,X,X,209,49,10445
States,Wisconsin,2019,1,X,1.87068,X,X,X,X,X,X,379,40,20260
States,Wyoming,2019,1,X,2.16181,X,X,X,X,X,X,66,19,3053
States,Puerto Rico,2019,1,X,9.84776,X,X,X,X,X,X,207,4,2102
States,Virgin Islands,2019,1,X,0.903955,X,X,X,X,X,X,8,3,885
States,New York City,2019,1,X,3.98742,X,X,X,X,X,X,3880,69,97306
States,Alabama,2019,2,X,3.38062,X,X,X,X,X,X,1363,83,40318
States,Alaska,2019,2,X,2.57616,X,X,X,X,X,X,126,18,4891
States,Arizona,2019,2,X,4.19156,X,X,X,X,X,X,821,47,19587
States,Arkansas,2019,2,X,2.21019,X,X,X,X,X,X,98,14,4434
States,California,2019,2,X,3.14047,X,X,X,X,X,X,1415,115,45057
States,Colorado,2019,2,X,5.24679,X,X,X,X,X,X,2277,72,43398
States,Connecticut,2019,2,X,5.13861,X,X,X,X,X,X,304,23,5916
States,Delaware,2019,2,X,0.686416,X,X,X,X,X,X,19,10,2768
States,District of Columbia,2019,2,X,2.54653,X,X,X,X,X,X,405,6,15904
States,Florida,2019,2,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2019,2,X,4.02664,X,X,X,X,X,X,3156,100,78378
States,Hawaii,2019,2,X,3.04204,X,X,X,X,X,X,55,17,1808
States,Idaho,2019,2,X,1.51611,X,X,X,X,X,X,24,7,1583
States,Illinois,2019,2,X,2.18257,X,X,X,X,X,X,1019,102,46688
States,Indiana,2019,2,X,3.23668,X,X,X,X,X,X,144,25,4449
States,Iowa,2019,2,X,1.12378,X,X,X,X,X,X,67,21,5962
States,Kansas,2019,2,X,2.90431,X,X,X,X,X,X,431,37,14840
States,Kentucky,2019,2,X,4.47333,X,X,X,X,X,X,499,42,11155
States,Louisiana,2019,2,X,3.99842,X,X,X,X,X,X,2019,95,50495
States,Maine,2019,2,X,1.9019,X,X,X,X,X,X,266,55,13986
States,Maryland,2019,2,X,2.78065,X,X,X,X,X,X,215,27,7732
States,Massachusetts,2019,2,X,2.9033,X,X,X,X,X,X,1463,58,50391
States,Michigan,2019,2,X,1.61182,X,X,X,X,X,X,455,88,28229
States,Minnesota,2019,2,X,4.74847,X,X,X,X,X,X,303,22,6381
States,Mississippi,2019,2,X,3.56447,X,X,X,X,X,X,604,47,16945
States,Missouri,2019,2,X,1.95931,X,X,X,X,X,X,52,17,2654
States,Montana,2019,2,X,1.56068,X,X,X,X,X,X,147,35,9419
States,Nebraska,2019,2,X,6.20358,X,X,X,X,X,X,593,48,9559
States,Nevada,2019,2,X,2.82462,X,X,X,X,X,X,268,29,9488
States,New Hampshire,2019,2,X,3.46747,X,X,X,X,X,X,81,15,2336
States,New Jersey,2019,2,X,5.19395,X,X,X,X,X,X,1738,44,33462
States,New Mexico,2019,2,X,4.43754,X,X,X,X,X,X,957,50,21566
States,New York,2019,2,X,2.53648,X,X,X,X,X,X,1514,132,59689
States,North Carolina,2019,2,X,2.34884,X,X,X,X,X,X,2410,155,102604
States,North Dakota,2019,2,X,1.50538,X,X,X,X,X,X,56,12,3720
States,Ohio,2019,2,X,1.08486,X,X,X,X,X,X,191,46,17606
States,Oklahoma,2019,2,X,4.4504,X,X,X,X,X,X,349,22,7842
States,Oregon,2019,2,X,1.6373,X,X,X,X,X,X,605,78,36951
States,Pennsylvania,2019,2,X,2.40853,X,X,X,X,X,X,1262,135,52397
States,Rhode Island,2019,2,X,2.90348,X,X,X,X,X,X,145,22,4994
States,South Carolina,2019,2,X,3.45609,X,X,X,X,X,X,503,27,14554
States,South Dakota,2019,2,X,1.30657,X,X,X,X,X,X,220,25,16838
States,Tennessee,2019,2,X,1.86366,X,X,X,X,X,X,149,51,7995
States,Texas,2019,2,X,4.66314,X,X,X,X,X,X,1331,111,28543
States,Utah,2019,2,X,3.69727,X,X,X,X,X,X,766,53,20718
States,Vermont,2019,2,X,3.36988,X,X,X,X,X,X,209,18,6202
States,Virginia,2019,2,X,3.46321,X,X,X,X,X,X,2863,122,82669
States,Washington,2019,2,X,1.45493,X,X,X,X,X,X,82,29,5636
States,West Virginia,2019,2,X,2.17796,X,X,X,X,X,X,316,48,14509
States,Wisconsin,2019,2,X,1.89365,X,X,X,X,X,X,396,41,20912
States,Wyoming,2019,2,X,1.95251,X,X,X,X,X,X,74,18,3790
States,Puerto Rico,2019,2,X,7.76644,X,X,X,X,X,X,137,3,1764
States,Virgin Islands,2019,2,X,2.5,X,X,X,X,X,X,29,4,1160
States,New York City,2019,2,X,3.60217,X,X,X,X,X,X,3536,72,98163
States,Alabama,2019,3,X,4.30332,X,X,X,X,X,X,1711,83,39760
States,Alaska,2019,3,X,3.63118,X,X,X,X,X,X,191,18,5260
States,Arizona,2019,3,X,3.59964,X,X,X,X,X,X,752,48,20891
States,Arkansas,2019,3,X,2.61345,X,X,X,X,X,X,110,13,4209
States,California,2019,3,X,2.87537,X,X,X,X,X,X,1325,117,46081
States,Colorado,2019,3,X,4.7971,X,X,X,X,X,X,2064,72,43026
States,Connecticut,2019,3,X,5.24651,X,X,X,X,X,X,282,23,5375
States,Delaware,2019,3,X,0.806452,X,X,X,X,X,X,22,10,2728
States,District of Columbia,2019,3,X,2.57954,X,X,X,X,X,X,330,6,12793
States,Florida,2019,3,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2019,3,X,3.88062,X,X,X,X,X,X,2880,96,74215
States,Hawaii,2019,3,X,2.35632,X,X,X,X,X,X,41,18,1740
States,Idaho,2019,3,X,1.89573,X,X,X,X,X,X,36,8,1899
States,Illinois,2019,3,X,2.16887,X,X,X,X,X,X,1057,103,48735
States,Indiana,2019,3,X,4.14701,X,X,X,X,X,X,211,25,5088
States,Iowa,2019,3,X,1.56977,X,X,X,X,X,X,108,22,6880
States,Kansas,2019,3,X,3.47157,X,X,X,X,X,X,519,37,14950
States,Kentucky,2019,3,X,6.76321,X,X,X,X,X,X,878,44,12982
States,Louisiana,2019,3,X,4.19386,X,X,X,X,X,X,2069,92,49334
States,Maine,2019,3,X,1.96653,X,X,X,X,X,X,282,55,14340
States,Maryland,2019,3,X,3.99512,X,X,X,X,X,X,229,24,5732
States,Massachusetts,2019,3,X,3.03269,X,X,X,X,X,X,1540,55,50780
States,Michigan,2019,3,X,1.92351,X,X,X,X,X,X,511,88,26566
States,Minnesota,2019,3,X,3.21409,X,X,X,X,X,X,230,24,7156
States,Mississippi,2019,3,X,4.10309,X,X,X,X,X,X,683,48,16646
States,Missouri,2019,3,X,2.37189,X,X,X,X,X,X,81,17,3415
States,Montana,2019,3,X,1.63584,X,X,X,X,X,X,153,35,9353
States,Nebraska,2019,3,X,8,X,X,X,X,X,X,756,48,9450
States,Nevada,2019,3,X,2.52211,X,X,X,X,X,X,251,30,9952
States,New Hampshire,2019,3,X,3.05173,X,X,X,X,X,X,82,16,2687
States,New Jersey,2019,3,X,5.42867,X,X,X,X,X,X,1785,44,32881
States,New Mexico,2019,3,X,4.52249,X,X,X,X,X,X,949,50,20984
States,New York,2019,3,X,3.08752,X,X,X,X,X,X,1820,135,58947
States,North Carolina,2019,3,X,2.61491,X,X,X,X,X,X,2696,158,103101
States,North Dakota,2019,3,X,2.99332,X,X,X,X,X,X,103,11,3441
States,Ohio,2019,3,X,1.32853,X,X,X,X,X,X,225,44,16936
States,Oklahoma,2019,3,X,5.12508,X,X,X,X,X,X,420,24,8195
States,Oregon,2019,3,X,1.68362,X,X,X,X,X,X,604,76,35875
States,Pennsylvania,2019,3,X,2.41556,X,X,X,X,X,X,1318,139,54563
States,Rhode Island,2019,3,X,3.76242,X,X,X,X,X,X,178,22,4731
States,South Carolina,2019,3,X,3.95398,X,X,X,X,X,X,598,25,15124
States,South Dakota,2019,3,X,1.78311,X,X,X,X,X,X,293,30,16432
States,Tennessee,2019,3,X,1.92759,X,X,X,X,X,X,148,45,7678
States,Texas,2019,3,X,5.57504,X,X,X,X,X,X,1621,114,29076
States,Utah,2019,3,X,3.25594,X,X,X,X,X,X,495,54,15203
States,Vermont,2019,3,X,3.69641,X,X,X,X,X,X,244,18,6601
States,Virginia,2019,3,X,3.5385,X,X,X,X,X,X,2794,121,78960
States,Washington,2019,3,X,1.60766,X,X,X,X,X,X,94,29,5847
States,West Virginia,2019,3,X,2.71641,X,X,X,X,X,X,391,50,14394
States,Wisconsin,2019,3,X,1.90758,X,X,X,X,X,X,381,40,19973
States,Wyoming,2019,3,X,2.6464,X,X,X,X,X,X,94,16,3552
States,Puerto Rico,2019,3,X,9.94832,X,X,X,X,X,X,154,3,1548
States,Virgin Islands,2019,3,X,4.34012,X,X,X,X,X,X,49,4,1129
States,New York City,2019,3,X,4.02418,X,X,X,X,X,X,4060,72,100890
States,Alabama,2019,4,X,5.50477,X,X,X,X,X,X,2168,83,39384
States,Alaska,2019,4,X,6.34523,X,X,X,X,X,X,329,18,5185
States,Arizona,2019,4,X,3.83121,X,X,X,X,X,X,710,48,18532
States,Arkansas,2019,4,X,4.43068,X,X,X,X,X,X,186,14,4198
States,California,2019,4,X,2.74367,X,X,X,X,X,X,1267,118,46179
States,Colorado,2019,4,X,4.56864,X,X,X,X,X,X,1890,72,41369
States,Connecticut,2019,4,X,4.78395,X,X,X,X,X,X,310,24,6480
States,Delaware,2019,4,X,1.03194,X,X,X,X,X,X,21,10,2035
States,District of Columbia,2019,4,X,2.61113,X,X,X,X,X,X,326,6,12485
States,Florida,2019,4,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2019,4,X,4.40621,X,X,X,X,X,X,3147,94,71422
States,Hawaii,2019,4,X,4.67602,X,X,X,X,X,X,70,17,1497
States,Idaho,2019,4,X,2.43056,X,X,X,X,X,X,42,8,1728
States,Illinois,2019,4,X,2.24184,X,X,X,X,X,X,1046,102,46658
States,Indiana,2019,4,X,3.68455,X,X,X,X,X,X,171,24,4641
States,Iowa,2019,4,X,1.75633,X,X,X,X,X,X,95,20,5409
States,Kansas,2019,4,X,3.25931,X,X,X,X,X,X,477,37,14635
States,Kentucky,2019,4,X,9.6176,X,X,X,X,X,X,1250,45,12997
States,Louisiana,2019,4,X,5.1267,X,X,X,X,X,X,2539,95,49525
States,Maine,2019,4,X,2.39196,X,X,X,X,X,X,326,54,13629
States,Maryland,2019,4,X,3.79034,X,X,X,X,X,X,303,28,7994
States,Massachusetts,2019,4,X,3.16343,X,X,X,X,X,X,1505,57,47575
States,Michigan,2019,4,X,2.12726,X,X,X,X,X,X,340,85,15983
